trade_date,natural_days_to_5pct_close_move,breach_date,breach_close
2007-10-24,2,2007-10-25,3747.13
2007-10-25,7,2007-10-31,4009.75
2007-10-26,6,2007-10-31,4009.75
2007-10-29,3,2007-10-31,4009.75
2007-10-30,42,2007-12-10,4059.24
2007-10-31,9,2007-11-08,3778.06
2007-11-01,12,2007-11-12,3708.95
2007-11-02,39,2007-12-10,4059.24
2007-11-05,37,2007-12-11,4112.21
2007-11-06,4,2007-11-09,3744.00
2007-11-07,6,2007-11-12,3708.95
2007-11-08,33,2007-12-10,4059.24
2007-11-09,12,2007-11-20,3956.56
2007-11-12,8,2007-11-19,3922.60
2007-11-13,7,2007-11-19,3922.60
2007-11-14,27,2007-12-10,4059.24
2007-11-15,26,2007-12-10,4059.24
2007-11-16,25,2007-12-10,4059.24
2007-11-19,9,2007-11-27,3722.90
2007-11-20,3,2007-11-22,3731.98
2007-11-21,7,2007-11-27,3722.90
2007-11-22,16,2007-12-07,3960.61
2007-11-23,18,2007-12-10,4059.24
2007-11-26,15,2007-12-10,4059.24
2007-11-27,11,2007-12-07,3960.61
2007-11-28,10,2007-12-07,3960.61
2007-11-29,12,2007-12-10,4059.24
2007-11-30,8,2007-12-07,3960.61
2007-12-03,5,2007-12-07,3960.61
2007-12-04,7,2007-12-10,4059.24
2007-12-05,6,2007-12-10,4059.24
2007-12-06,6,2007-12-11,4112.21
2007-12-07,13,2007-12-19,4167.27
2007-12-10,12,2007-12-21,4281.39
2007-12-11,14,2007-12-24,4344.31
2007-12-12,14,2007-12-25,4388.73
2007-12-13,9,2007-12-21,4281.39
2007-12-14,11,2007-12-24,4344.31
2007-12-17,8,2007-12-24,4344.31
2007-12-18,7,2007-12-24,4344.31
2007-12-19,7,2007-12-25,4388.73
2007-12-20,7,2007-12-26,4473.13
2007-12-21,7,2007-12-27,4499.83
2007-12-24,10,2008-01-02,4636.78
2007-12-25,9,2008-01-02,4636.78
2007-12-26,9,2008-01-03,4741.03
2007-12-27,8,2008-01-03,4741.03
2007-12-28,7,2008-01-03,4741.03
2008-01-02,8,2008-01-09,4884.27
2008-01-03,13,2008-01-15,4999.92
2008-01-04,19,2008-01-22,4292.69
2008-01-07,16,2008-01-22,4292.69
2008-01-08,8,2008-01-15,4999.92
2008-01-09,14,2008-01-22,4292.69
2008-01-10,13,2008-01-22,4292.69
2008-01-11,12,2008-01-22,4292.69
2008-01-14,8,2008-01-21,4680.89
2008-01-15,7,2008-01-21,4680.89
2008-01-16,6,2008-01-21,4680.89
2008-01-17,6,2008-01-22,4292.69
2008-01-18,5,2008-01-22,4292.69
2008-01-21,2,2008-01-22,4292.69
2008-01-22,3,2008-01-24,4605.94
2008-01-23,9,2008-01-31,4215.11
2008-01-24,5,2008-01-28,4282.73
2008-01-25,4,2008-01-28,4282.73
2008-01-28,5,2008-02-01,4027.37
2008-01-29,4,2008-02-01,4027.37
2008-01-30,3,2008-02-01,4027.37
2008-01-31,15,2008-02-14,4455.05
2008-02-01,4,2008-02-04,4346.53
2008-02-04,16,2008-02-19,4639.88
2008-02-05,15,2008-02-19,4639.88
2008-02-13,7,2008-02-19,4639.88
2008-02-14,8,2008-02-21,4682.20
2008-02-15,7,2008-02-21,4682.20
2008-02-18,15,2008-03-03,4814.76
2008-02-19,16,2008-03-05,4877.33
2008-02-20,15,2008-03-05,4877.33
2008-02-21,5,2008-02-25,4442.76
2008-02-22,12,2008-03-04,4824.67
2008-02-25,8,2008-03-03,4814.76
2008-02-26,7,2008-03-03,4814.76
2008-02-27,6,2008-03-03,4814.76
2008-02-28,5,2008-03-03,4814.76
2008-02-29,7,2008-03-06,4882.96
2008-03-03,11,2008-03-13,4466.08
2008-03-04,10,2008-03-13,4466.08
2008-03-05,9,2008-03-13,4466.08
2008-03-06,8,2008-03-13,4466.08
2008-03-07,7,2008-03-13,4466.08
2008-03-10,5,2008-03-14,4435.48
2008-03-11,3,2008-03-13,4466.08
2008-03-12,6,2008-03-17,4096.93
2008-03-13,5,2008-03-17,4096.93
2008-03-14,4,2008-03-17,4096.93
2008-03-17,2,2008-03-18,3814.21
2008-03-18,3,2008-03-20,4154.00
2008-03-19,14,2008-04-01,3539.51
2008-03-20,12,2008-03-31,3861.60
2008-03-21,7,2008-03-27,3949.96
2008-03-24,8,2008-03-31,3861.60
2008-03-25,3,2008-03-27,3949.96
2008-03-26,2,2008-03-27,3949.96
2008-03-27,6,2008-04-01,3539.51
2008-03-28,5,2008-04-01,3539.51
2008-03-31,2,2008-04-01,3539.51
2008-04-01,2,2008-04-02,3319.60
2008-04-02,6,2008-04-07,3596.27
2008-04-03,5,2008-04-07,3596.27
2008-04-07,8,2008-04-14,3399.32
2008-04-08,2,2008-04-09,3466.97
2008-04-09,9,2008-04-17,3291.15
2008-04-10,8,2008-04-17,3291.15
2008-04-11,4,2008-04-14,3399.32
2008-04-14,5,2008-04-18,3116.69
2008-04-15,3,2008-04-17,3291.15
2008-04-16,3,2008-04-18,3116.69
2008-04-17,2,2008-04-18,3116.69
2008-04-18,7,2008-04-24,3448.80
2008-04-21,4,2008-04-24,3448.80
2008-04-22,3,2008-04-24,3448.80
2008-04-23,2,2008-04-24,3448.80
2008-04-24,12,2008-05-05,3694.12
2008-04-25,11,2008-05-05,3694.12
2008-04-28,8,2008-05-05,3694.12
2008-04-29,7,2008-05-05,3694.12
2008-04-30,14,2008-05-13,3776.84
2008-05-05,22,2008-05-26,3483.41
2008-05-06,21,2008-05-26,3483.41
2008-05-07,6,2008-05-12,3749.79
2008-05-08,7,2008-05-14,3856.09
2008-05-09,18,2008-05-26,3483.41
2008-05-12,15,2008-05-26,3483.41
2008-05-13,14,2008-05-26,3483.41
2008-05-14,7,2008-05-20,3592.68
2008-05-15,6,2008-05-20,3592.68
2008-05-16,5,2008-05-20,3592.68
2008-05-19,2,2008-05-20,3592.68
2008-05-20,22,2008-06-10,3125.80
2008-05-21,6,2008-05-26,3483.41
2008-05-22,5,2008-05-26,3483.41
2008-05-23,15,2008-06-06,3420.07
2008-05-26,16,2008-06-10,3125.80
2008-05-27,15,2008-06-10,3125.80
2008-05-28,14,2008-06-10,3125.80
2008-05-29,13,2008-06-10,3125.80
2008-05-30,12,2008-06-10,3125.80
2008-06-02,9,2008-06-10,3125.80
2008-06-03,8,2008-06-10,3125.80
2008-06-04,7,2008-06-10,3125.80
2008-06-05,6,2008-06-10,3125.80
2008-06-06,5,2008-06-10,3125.80
2008-06-10,4,2008-06-13,2881.04
2008-06-11,3,2008-06-13,2881.04
2008-06-12,5,2008-06-16,2811.91
2008-06-13,5,2008-06-17,2640.92
2008-06-16,2,2008-06-17,2640.92
2008-06-17,2,2008-06-18,2777.72
2008-06-18,2,2008-06-19,2561.03
2008-06-19,7,2008-06-25,2754.75
2008-06-20,6,2008-06-25,2754.75
2008-06-23,3,2008-06-25,2754.75
2008-06-24,2,2008-06-25,2754.75
2008-06-25,3,2008-06-27,2590.32
2008-06-26,2,2008-06-27,2590.32
2008-06-27,11,2008-07-07,2832.05
2008-06-30,8,2008-07-07,2832.05
2008-07-01,3,2008-07-03,2686.88
2008-07-02,6,2008-07-07,2832.05
2008-07-03,5,2008-07-07,2832.05
2008-07-04,4,2008-07-07,2832.05
2008-07-07,18,2008-07-24,2990.77
2008-07-08,10,2008-07-17,2711.72
2008-07-09,8,2008-07-16,2751.05
2008-07-10,7,2008-07-16,2751.05
2008-07-11,7,2008-07-17,2711.72
2008-07-14,3,2008-07-16,2751.05
2008-07-15,3,2008-07-17,2711.72
2008-07-16,6,2008-07-21,2913.70
2008-07-17,5,2008-07-21,2913.70
2008-07-18,7,2008-07-24,2990.77
2008-07-21,16,2008-08-05,2712.63
2008-07-22,15,2008-08-05,2712.63
2008-07-23,14,2008-08-05,2712.63
2008-07-24,8,2008-07-31,2834.10
2008-07-25,11,2008-08-04,2803.57
2008-07-28,4,2008-07-31,2834.10
2008-07-29,7,2008-08-04,2803.57
2008-07-30,7,2008-08-05,2712.63
2008-07-31,9,2008-08-08,2514.97
2008-08-01,5,2008-08-05,2712.63
2008-08-04,5,2008-08-08,2514.97
2008-08-05,4,2008-08-08,2514.97
2008-08-06,3,2008-08-08,2514.97
2008-08-07,2,2008-08-08,2514.97
2008-08-08,4,2008-08-11,2295.76
2008-08-11,8,2008-08-18,2079.55
2008-08-12,7,2008-08-18,2079.55
2008-08-13,6,2008-08-18,2079.55
2008-08-14,5,2008-08-18,2079.55
2008-08-15,4,2008-08-18,2079.55
2008-08-18,3,2008-08-20,2299.67
2008-08-19,2,2008-08-20,2299.67
2008-08-20,3,2008-08-22,2171.68
2008-08-21,6,2008-08-26,2041.98
2008-08-22,5,2008-08-26,2041.98
2008-08-25,2,2008-08-26,2041.98
2008-08-26,14,2008-09-08,1847.39
2008-08-27,13,2008-09-08,1847.39
2008-08-28,12,2008-09-08,1847.39
2008-08-29,8,2008-09-05,1952.60
2008-09-01,8,2008-09-08,1847.39
2008-09-02,4,2008-09-05,1952.60
2008-09-03,3,2008-09-05,1952.60
2008-09-04,2,2008-09-05,1952.60
2008-09-05,4,2008-09-08,1847.39
2008-09-08,11,2008-09-18,1710.75
2008-09-09,9,2008-09-17,1764.20
2008-09-10,8,2008-09-17,1764.20
2008-09-11,8,2008-09-18,1710.75
2008-09-12,7,2008-09-18,1710.75
2008-09-16,7,2008-09-22,1963.30
2008-09-17,3,2008-09-19,1877.70
2008-09-18,2,2008-09-19,1877.70
2008-09-19,21,2008-10-09,1781.02
2008-09-22,2,2008-09-23,1832.16
2008-09-23,18,2008-10-10,1646.93
2008-09-24,16,2008-10-09,1781.02
2008-09-25,14,2008-10-08,1807.69
2008-09-26,13,2008-10-08,1807.69
2008-10-06,5,2008-10-10,1646.93
2008-10-07,4,2008-10-10,1646.93
2008-10-08,3,2008-10-10,1646.93
2008-10-09,2,2008-10-10,1646.93
2008-10-10,7,2008-10-16,1524.32
2008-10-13,4,2008-10-16,1524.32
2008-10-14,3,2008-10-16,1524.32
2008-10-15,2,2008-10-16,1524.32
2008-10-16,5,2008-10-20,1606.02
2008-10-17,11,2008-10-27,1452.94
2008-10-20,8,2008-10-27,1452.94
2008-10-21,7,2008-10-27,1452.94
2008-10-22,6,2008-10-27,1452.94
2008-10-23,5,2008-10-27,1452.94
2008-10-24,4,2008-10-27,1452.94
2008-10-27,9,2008-11-04,1374.35
2008-10-28,4,2008-10-31,1406.76
2008-10-29,13,2008-11-10,1541.30
2008-10-30,12,2008-11-10,1541.30
2008-10-31,11,2008-11-10,1541.30
2008-11-03,8,2008-11-10,1541.30
2008-11-04,7,2008-11-10,1541.30
2008-11-05,6,2008-11-10,1541.30
2008-11-06,5,2008-11-10,1541.30
2008-11-07,4,2008-11-10,1541.30
2008-11-10,4,2008-11-13,1652.16
2008-11-11,3,2008-11-13,1652.16
2008-11-12,3,2008-11-14,1737.47
2008-11-13,2,2008-11-14,1737.47
2008-11-14,4,2008-11-17,1827.97
2008-11-17,2,2008-11-18,1695.21
2008-11-18,2,2008-11-19,1809.92
2008-11-19,7,2008-11-25,1714.32
2008-11-20,6,2008-11-25,1714.32
2008-11-21,13,2008-12-03,1912.76
2008-11-24,9,2008-12-02,1841.69
2008-11-25,7,2008-12-01,1801.67
2008-11-26,7,2008-12-02,1841.69
2008-11-27,6,2008-12-02,1841.69
2008-11-28,5,2008-12-02,1841.69
2008-12-01,3,2008-12-03,1912.76
2008-12-02,4,2008-12-05,1972.41
2008-12-03,6,2008-12-08,2054.21
2008-12-04,5,2008-12-08,2054.21
2008-12-05,18,2008-12-22,2075.31
2008-12-08,5,2008-12-12,1916.20
2008-12-09,16,2008-12-24,1895.66
2008-12-10,3,2008-12-12,1916.20
2008-12-11,14,2008-12-24,1895.66
2008-12-12,6,2008-12-17,2015.50
2008-12-15,5,2008-12-19,2066.43
2008-12-16,11,2008-12-26,1877.90
2008-12-17,8,2008-12-24,1895.66
2008-12-18,6,2008-12-23,1938.60
2008-12-19,5,2008-12-23,1938.60
2008-12-22,2,2008-12-23,1938.60
2008-12-23,9,2008-12-31,1830.82
2008-12-24,15,2009-01-07,1995.19
2008-12-25,14,2009-01-07,1995.19
2008-12-26,12,2009-01-06,1982.87
2008-12-29,9,2009-01-06,1982.87
2008-12-30,8,2009-01-06,1982.87
2008-12-31,7,2009-01-06,1982.87
2009-01-05,8,2009-01-12,2032.54
2009-01-06,11,2009-01-16,2090.02
2009-01-07,14,2009-01-20,2111.39
2009-01-08,7,2009-01-14,2054.57
2009-01-09,12,2009-01-20,2111.39
2009-01-12,11,2009-01-22,2140.16
2009-01-13,3,2009-01-15,2079.86
2009-01-14,20,2009-02-02,2193.69
2009-01-15,19,2009-02-02,2193.69
2009-01-16,19,2009-02-03,2254.41
2009-01-19,15,2009-02-02,2193.69
2009-01-20,15,2009-02-03,2254.41
2009-01-21,14,2009-02-03,2254.41
2009-01-22,13,2009-02-03,2254.41
2009-01-23,12,2009-02-03,2254.41
2009-02-02,5,2009-02-06,2367.72
2009-02-03,4,2009-02-06,2367.72
2009-02-04,6,2009-02-09,2441.64
2009-02-05,5,2009-02-09,2441.64
2009-02-06,5,2009-02-10,2508.65
2009-02-09,5,2009-02-13,2640.39
2009-02-10,4,2009-02-13,2640.39
2009-02-11,3,2009-02-13,2640.39
2009-02-12,5,2009-02-16,2694.43
2009-02-13,6,2009-02-18,2500.36
2009-02-16,3,2009-02-18,2500.36
2009-02-17,7,2009-02-23,2732.42
2009-02-18,3,2009-02-20,2643.54
2009-02-19,5,2009-02-23,2732.42
2009-02-20,7,2009-02-26,2461.93
2009-02-23,4,2009-02-26,2461.93
2009-02-24,3,2009-02-26,2461.93
2009-02-25,2,2009-02-26,2461.93
2009-02-26,2,2009-02-27,2302.02
2009-02-27,6,2009-03-04,2541.43
2009-03-02,3,2009-03-04,2541.43
2009-03-03,2,2009-03-04,2541.43
2009-03-04,16,2009-03-19,2687.28
2009-03-05,5,2009-03-09,2429.33
2009-03-06,14,2009-03-19,2687.28
2009-03-09,9,2009-03-17,2595.07
2009-03-10,9,2009-03-18,2624.44
2009-03-11,8,2009-03-18,2624.44
2009-03-12,7,2009-03-18,2624.44
2009-03-13,5,2009-03-17,2595.07
2009-03-16,4,2009-03-19,2687.28
2009-03-17,8,2009-03-24,2743.76
2009-03-18,10,2009-03-27,2773.33
2009-03-19,14,2009-04-01,2855.85
2009-03-20,12,2009-03-31,2814.17
2009-03-23,11,2009-04-02,2861.15
2009-03-24,15,2009-04-07,2893.86
2009-03-25,8,2009-04-01,2855.85
2009-03-26,13,2009-04-07,2893.86
2009-03-27,15,2009-04-10,2945.91
2009-03-30,12,2009-04-10,2945.91
2009-03-31,14,2009-04-13,2979.83
2009-04-01,14,2009-04-14,3030.31
2009-04-02,13,2009-04-14,3030.31
2009-04-03,12,2009-04-14,3030.31
2009-04-07,9,2009-04-15,3071.29
2009-04-08,3,2009-04-10,2945.91
2009-04-09,6,2009-04-14,3030.31
2009-04-10,11,2009-04-20,3122.54
2009-04-13,24,2009-05-06,3175.64
2009-04-14,14,2009-04-27,2838.17
2009-04-15,13,2009-04-27,2838.17
2009-04-16,12,2009-04-27,2838.17
2009-04-17,11,2009-04-27,2838.17
2009-04-20,3,2009-04-22,2959.56
2009-04-21,2,2009-04-22,2959.56
2009-04-22,14,2009-05-05,3117.40
2009-04-23,14,2009-05-06,3175.64
2009-04-24,12,2009-05-05,3117.40
2009-04-27,8,2009-05-04,3069.85
2009-04-28,7,2009-05-04,3069.85
2009-04-29,7,2009-05-05,3117.40
2009-04-30,7,2009-05-06,3175.64
2009-05-04,16,2009-05-19,3243.41
2009-05-05,37,2009-06-10,3302.47
2009-05-06,51,2009-06-25,3339.82
2009-05-07,44,2009-06-19,3319.76
2009-05-08,43,2009-06-19,3319.76
2009-05-11,8,2009-05-18,3212.93
2009-05-12,23,2009-06-03,3266.59
2009-05-13,29,2009-06-10,3302.47
2009-05-14,37,2009-06-19,3319.76
2009-05-15,43,2009-06-26,3356.42
2009-05-18,46,2009-07-02,3389.92
2009-05-19,46,2009-07-03,3423.77
2009-05-20,44,2009-07-02,3389.92
2009-05-21,35,2009-06-24,3333.87
2009-05-22,34,2009-06-24,3333.87
2009-05-25,31,2009-06-24,3333.87
2009-05-26,31,2009-06-25,3339.82
2009-05-27,30,2009-06-25,3339.82
2009-06-01,32,2009-07-02,3389.92
2009-06-02,32,2009-07-03,3423.77
2009-06-03,35,2009-07-07,3433.16
2009-06-04,30,2009-07-03,3423.77
2009-06-05,29,2009-07-03,3423.77
2009-06-08,26,2009-07-03,3423.77
2009-06-09,29,2009-07-07,3433.16
2009-06-10,29,2009-07-08,3479.21
2009-06-11,28,2009-07-08,3479.21
2009-06-12,21,2009-07-02,3389.92
2009-06-15,19,2009-07-03,3423.77
2009-06-16,18,2009-07-03,3423.77
2009-06-17,22,2009-07-08,3479.21
2009-06-18,21,2009-07-08,3479.21
2009-06-19,21,2009-07-09,3551.98
2009-06-22,17,2009-07-08,3479.21
2009-06-23,16,2009-07-08,3479.21
2009-06-24,16,2009-07-09,3551.98
2009-06-25,15,2009-07-09,3551.98
2009-06-26,14,2009-07-09,3551.98
2009-06-29,11,2009-07-09,3551.98
2009-06-30,10,2009-07-09,3551.98
2009-07-01,9,2009-07-09,3551.98
2009-07-02,9,2009-07-10,3566.93
2009-07-03,11,2009-07-13,3598.01
2009-07-06,8,2009-07-13,3598.01
2009-07-07,8,2009-07-14,3658.50
2009-07-08,7,2009-07-14,3658.50
2009-07-09,12,2009-07-20,3768.36
2009-07-10,11,2009-07-20,3768.36
2009-07-13,15,2009-07-27,3816.04
2009-07-14,15,2009-07-28,3865.94
2009-07-15,22,2009-08-05,3901.16
2009-07-16,20,2009-08-04,3876.24
2009-07-17,20,2009-08-05,3901.16
2009-07-20,26,2009-08-14,3434.00
2009-07-21,8,2009-07-28,3865.94
2009-07-22,24,2009-08-14,3434.00
2009-07-23,23,2009-08-14,3434.00
2009-07-24,22,2009-08-14,3434.00
2009-07-27,3,2009-07-29,3618.03
2009-07-28,2,2009-07-29,3618.03
2009-07-29,6,2009-08-03,3838.62
2009-07-30,6,2009-08-04,3876.24
2009-07-31,15,2009-08-14,3434.00
2009-08-03,10,2009-08-12,3610.93
2009-08-04,9,2009-08-12,3610.93
2009-08-05,8,2009-08-12,3610.93
2009-08-06,7,2009-08-12,3610.93
2009-08-07,8,2009-08-14,3434.00
2009-08-10,5,2009-08-14,3434.00
2009-08-11,4,2009-08-14,3434.00
2009-08-12,6,2009-08-17,3197.23
2009-08-13,2,2009-08-14,3434.00
2009-08-14,4,2009-08-17,3197.23
2009-08-17,8,2009-08-24,3395.40
2009-08-18,2,2009-08-19,3086.19
2009-08-19,3,2009-08-21,3312.08
2009-08-20,5,2009-08-24,3395.40
2009-08-21,7,2009-08-27,3500.65
2009-08-24,8,2009-08-31,3163.17
2009-08-25,7,2009-08-31,3163.17
2009-08-26,6,2009-08-31,3163.17
2009-08-27,5,2009-08-31,3163.17
2009-08-28,4,2009-08-31,3163.17
2009-08-31,5,2009-09-04,3355.19
2009-09-01,4,2009-09-04,3355.19
2009-09-02,3,2009-09-04,3355.19
2009-09-03,7,2009-09-09,3466.62
2009-09-04,11,2009-09-14,3579.92
2009-09-07,8,2009-09-14,3579.92
2009-09-08,9,2009-09-16,3646.41
2009-09-09,8,2009-09-16,3646.41
2009-09-10,6,2009-09-15,3619.60
2009-09-11,7,2009-09-17,3740.77
2009-09-14,15,2009-09-28,3308.50
2009-09-15,11,2009-09-25,3415.83
2009-09-16,9,2009-09-24,3452.76
2009-09-17,7,2009-09-23,3482.48
2009-09-18,8,2009-09-25,3415.83
2009-09-21,3,2009-09-23,3482.48
2009-09-22,7,2009-09-28,3308.50
2009-09-23,7,2009-09-29,3220.38
2009-09-24,6,2009-09-29,3220.38
2009-09-25,5,2009-09-29,3220.38
2009-09-28,16,2009-10-13,3501.87
2009-09-29,11,2009-10-09,3419.11
2009-09-30,10,2009-10-09,3419.11
2009-10-09,11,2009-10-19,3661.71
2009-10-12,8,2009-10-19,3661.71
2009-10-13,8,2009-10-20,3715.83
2009-10-14,10,2009-10-23,3751.55
2009-10-15,9,2009-10-23,3751.55
2009-10-16,11,2009-10-26,3761.27
2009-10-19,16,2009-11-03,3869.77
2009-10-20,16,2009-11-04,3911.09
2009-10-21,15,2009-11-04,3911.09
2009-10-22,14,2009-11-04,3911.09
2009-10-23,14,2009-11-05,3951.00
2009-10-26,11,2009-11-05,3951.00
2009-10-27,8,2009-11-03,3869.77
2009-10-28,8,2009-11-04,3911.09
2009-10-29,6,2009-11-03,3869.77
2009-10-30,5,2009-11-03,3869.77
2009-11-02,8,2009-11-09,4006.83
2009-11-03,11,2009-11-13,4104.99
2009-11-04,13,2009-11-16,4197.54
2009-11-05,12,2009-11-16,4197.54
2009-11-06,11,2009-11-16,4197.54
2009-11-09,9,2009-11-17,4226.50
2009-11-10,8,2009-11-17,4226.50
2009-11-11,8,2009-11-18,4253.37
2009-11-12,8,2009-11-19,4331.01
2009-11-13,7,2009-11-19,4331.01
2009-11-16,8,2009-11-23,4445.73
2009-11-17,7,2009-11-23,4445.73
2009-11-18,15,2009-12-02,4474.93
2009-11-19,9,2009-11-27,4074.01
2009-11-20,8,2009-11-27,4074.01
2009-11-23,2,2009-11-24,4193.56
2009-11-24,9,2009-12-02,4474.93
2009-11-25,3,2009-11-27,4074.01
2009-11-26,6,2009-12-01,4394.99
2009-11-27,5,2009-12-01,4394.99
2009-11-30,4,2009-12-03,4515.84
2009-12-01,18,2009-12-18,4091.68
2009-12-02,17,2009-12-18,4091.68
2009-12-03,15,2009-12-17,4258.45
2009-12-04,15,2009-12-18,4091.68
2009-12-07,12,2009-12-18,4091.68
2009-12-08,11,2009-12-18,4091.68
2009-12-09,10,2009-12-18,4091.68
2009-12-10,9,2009-12-18,4091.68
2009-12-11,8,2009-12-18,4091.68
2009-12-14,5,2009-12-18,4091.68
2009-12-15,4,2009-12-18,4091.68
2009-12-16,3,2009-12-18,4091.68
2009-12-17,6,2009-12-22,4024.34
2009-12-18,11,2009-12-28,4326.27
2009-12-21,11,2009-12-31,4391.28
2009-12-22,3,2009-12-24,4229.80
2009-12-23,6,2009-12-28,4326.27
2009-12-24,13,2010-01-05,4462.23
2009-12-25,19,2010-01-12,4541.60
2009-12-28,18,2010-01-14,4609.30
2009-12-29,17,2010-01-14,4609.30
2009-12-30,16,2010-01-14,4609.30
2009-12-31,16,2010-01-15,4658.09
2010-01-04,12,2010-01-15,4658.09
2010-01-05,14,2010-01-18,4734.05
2010-01-06,13,2010-01-18,4734.05
2010-01-07,8,2010-01-14,4609.30
2010-01-08,8,2010-01-15,4658.09
2010-01-11,8,2010-01-18,4734.05
2010-01-12,15,2010-01-26,4226.94
2010-01-13,6,2010-01-18,4734.05
2010-01-14,13,2010-01-26,4226.94
2010-01-15,11,2010-01-25,4407.04
2010-01-18,5,2010-01-22,4471.28
2010-01-19,4,2010-01-22,4471.28
2010-01-20,7,2010-01-26,4226.94
2010-01-21,6,2010-01-26,4226.94
2010-01-22,5,2010-01-26,4226.94
2010-01-25,32,2010-02-25,4645.06
2010-01-26,29,2010-02-23,4464.23
2010-01-27,28,2010-02-23,4464.23
2010-01-28,27,2010-02-23,4464.23
2010-01-29,27,2010-02-24,4559.66
2010-02-01,23,2010-02-23,4464.23
2010-02-02,22,2010-02-23,4464.23
2010-02-03,22,2010-02-24,4559.66
2010-02-04,22,2010-02-25,4645.06
2010-02-05,20,2010-02-24,4559.66
2010-02-08,17,2010-02-24,4559.66
2010-02-09,16,2010-02-24,4559.66
2010-02-10,15,2010-02-24,4559.66
2010-02-11,14,2010-02-24,4559.66
2010-02-12,14,2010-02-25,4645.06
2010-02-22,4,2010-02-25,4645.06
2010-02-23,7,2010-03-01,4721.89
2010-02-24,8,2010-03-03,4788.50
2010-02-25,36,2010-04-01,4904.30
2010-02-26,35,2010-04-01,4904.30
2010-03-01,40,2010-04-09,5031.25
2010-03-02,39,2010-04-09,5031.25
2010-03-03,10,2010-03-12,4532.08
2010-03-04,29,2010-04-01,4904.30
2010-03-05,28,2010-04-01,4904.30
2010-03-08,26,2010-04-02,4922.82
2010-03-09,25,2010-04-02,4922.82
2010-03-10,23,2010-04-01,4904.30
2010-03-11,22,2010-04-01,4904.30
2010-03-12,11,2010-03-22,4766.94
2010-03-15,5,2010-03-19,4723.85
2010-03-16,15,2010-03-30,4800.45
2010-03-17,17,2010-04-02,4922.82
2010-03-18,16,2010-04-02,4922.82
2010-03-19,22,2010-04-09,5031.25
2010-03-22,19,2010-04-09,5031.25
2010-03-23,18,2010-04-09,5031.25
2010-03-24,17,2010-04-09,5031.25
2010-03-25,9,2010-04-02,4922.82
2010-03-26,15,2010-04-09,5031.25
2010-03-29,12,2010-04-09,5031.25
2010-03-30,14,2010-04-12,5088.29
2010-03-31,13,2010-04-12,5088.29
2010-04-01,30,2010-04-30,4527.76
2010-04-02,29,2010-04-30,4527.76
2010-04-06,24,2010-04-29,4686.94
2010-04-07,23,2010-04-29,4686.94
2010-04-08,22,2010-04-29,4686.94
2010-04-09,21,2010-04-29,4686.94
2010-04-12,8,2010-04-19,4806.11
2010-04-13,17,2010-04-29,4686.94
2010-04-14,6,2010-04-19,4806.11
2010-04-15,15,2010-04-29,4686.94
2010-04-16,14,2010-04-29,4686.94
2010-04-19,4,2010-04-22,5060.75
2010-04-20,11,2010-04-30,4527.76
2010-04-21,9,2010-04-29,4686.94
2010-04-22,8,2010-04-29,4686.94
2010-04-23,7,2010-04-29,4686.94
2010-04-26,4,2010-04-29,4686.94
2010-04-27,4,2010-04-30,4527.76
2010-04-28,3,2010-04-30,4527.76
2010-04-29,12,2010-05-10,4367.27
2010-04-30,12,2010-05-11,4239.79
2010-05-04,8,2010-05-11,4239.79
2010-05-05,6,2010-05-10,4367.27
2010-05-06,6,2010-05-11,4239.79
2010-05-07,6,2010-05-12,4134.52
2010-05-10,3,2010-05-12,4134.52
2010-05-11,7,2010-05-17,3981.29
2010-05-12,9,2010-05-20,3918.58
2010-05-13,5,2010-05-17,3981.29
2010-05-14,4,2010-05-17,3981.29
2010-05-17,10,2010-05-26,4182.71
2010-05-18,10,2010-05-27,4264.16
2010-05-19,9,2010-05-27,4264.16
2010-05-20,5,2010-05-24,4179.35
2010-05-21,7,2010-05-27,4264.16
2010-05-24,37,2010-06-29,3814.47
2010-05-25,36,2010-06-29,3814.47
2010-05-26,35,2010-06-29,3814.47
2010-05-27,34,2010-06-29,3814.47
2010-05-28,5,2010-06-01,4061.45
2010-05-31,30,2010-06-29,3814.47
2010-06-01,9,2010-06-09,4288.90
2010-06-02,28,2010-06-29,3814.47
2010-06-03,27,2010-06-29,3814.47
2010-06-04,26,2010-06-29,3814.47
2010-06-07,23,2010-06-29,3814.47
2010-06-08,22,2010-06-29,3814.47
2010-06-09,10,2010-06-18,4067.74
2010-06-10,9,2010-06-18,4067.74
2010-06-11,18,2010-06-28,4053.19
2010-06-17,13,2010-06-29,3814.47
2010-06-18,12,2010-06-29,3814.47
2010-06-21,9,2010-06-29,3814.47
2010-06-22,8,2010-06-29,3814.47
2010-06-23,7,2010-06-29,3814.47
2010-06-24,6,2010-06-29,3814.47
2010-06-25,5,2010-06-29,3814.47
2010-06-28,2,2010-06-29,3814.47
2010-06-29,22,2010-07-20,4053.19
2010-06-30,13,2010-07-12,3934.18
2010-07-01,9,2010-07-09,3886.27
2010-07-02,8,2010-07-09,3886.27
2010-07-05,5,2010-07-09,3886.27
2010-07-06,7,2010-07-12,3934.18
2010-07-07,14,2010-07-20,4053.19
2010-07-08,13,2010-07-20,4053.19
2010-07-09,14,2010-07-22,4125.25
2010-07-12,12,2010-07-23,4131.47
2010-07-13,10,2010-07-22,4125.25
