trade_date,start_close,natural_days_to_10pct_high_low_move,breach_date,breach_side,breach_high,breach_low,upper_bound,lower_bound
2010-02-25,4645.06,77,2010-05-12,down,4251.88,4073.10,5109.57,4180.55
2010-02-26,4653.34,76,2010-05-12,down,4251.88,4073.10,5118.67,4188.01
2010-03-01,4721.89,72,2010-05-11,down,4465.54,4225.82,5194.08,4249.70
2010-03-02,4724.64,71,2010-05-11,down,4465.54,4225.82,5197.10,4252.18
2010-03-03,4788.50,69,2010-05-10,down,4492.48,4279.21,5267.35,4309.65
2010-03-04,4617.85,40,2010-04-12,up,5088.29,5042.32,5079.64,4156.07
2010-03-05,4617.36,39,2010-04-12,up,5088.29,5042.32,5079.10,4155.62
2010-03-08,4676.44,66,2010-05-12,down,4251.88,4073.10,5144.08,4208.80
2010-03-09,4682.25,65,2010-05-12,down,4251.88,4073.10,5150.48,4214.03
2010-03-10,4630.01,35,2010-04-13,up,5096.26,4863.93,5093.01,4167.01
2010-03-11,4605.25,33,2010-04-12,up,5088.29,5042.32,5065.78,4144.73
2010-03-12,4532.08,29,2010-04-09,up,5031.25,4956.02,4985.29,4078.87
2010-03-15,4498.09,24,2010-04-07,up,4951.73,4910.69,4947.90,4048.28
2010-03-16,4555.31,25,2010-04-09,up,5031.25,4956.02,5010.84,4099.78
2010-03-17,4674.64,57,2010-05-12,down,4251.88,4073.10,5142.10,4207.18
2010-03-18,4686.25,56,2010-05-12,down,4251.88,4073.10,5154.88,4217.62
2010-03-19,4723.85,54,2010-05-11,down,4465.54,4225.82,5196.24,4251.47
2010-03-22,4766.94,50,2010-05-10,down,4492.48,4279.21,5243.63,4290.25
2010-03-23,4739.37,50,2010-05-11,down,4465.54,4225.82,5213.31,4265.43
2010-03-24,4750.99,49,2010-05-11,down,4465.54,4225.82,5226.09,4275.89
2010-03-25,4678.81,49,2010-05-12,down,4251.88,4073.10,5146.69,4210.93
2010-03-26,4742.47,47,2010-05-11,down,4465.54,4225.82,5216.72,4268.22
2010-03-29,4770.54,43,2010-05-10,down,4492.48,4279.21,5247.59,4293.49
2010-03-30,4800.45,42,2010-05-10,down,4492.48,4279.21,5280.49,4320.40
2010-03-31,4822.08,41,2010-05-10,down,4492.48,4279.21,5304.29,4339.87
2010-04-01,4904.30,34,2010-05-04,down,4561.57,4406.26,5394.73,4413.87
2010-04-02,4922.82,33,2010-05-04,down,4561.57,4406.26,5415.10,4430.54
2010-04-06,4942.33,25,2010-04-30,down,4666.54,4446.61,5436.56,4448.10
2010-04-07,4951.73,24,2010-04-30,down,4666.54,4446.61,5446.90,4456.56
2010-04-08,4956.37,23,2010-04-30,down,4666.54,4446.61,5452.01,4460.73
2010-04-09,5031.25,22,2010-04-30,down,4666.54,4446.61,5534.38,4528.12
2010-04-12,5088.29,19,2010-04-30,down,4666.54,4446.61,5597.12,4579.46
2010-04-13,4989.39,18,2010-04-30,down,4666.54,4446.61,5488.33,4490.45
2010-04-14,5074.68,17,2010-04-30,down,4666.54,4446.61,5582.15,4567.21
2010-04-15,5024.77,16,2010-04-30,down,4666.54,4446.61,5527.25,4522.29
2010-04-16,5019.35,15,2010-04-30,down,4666.54,4446.61,5521.29,4517.42
2010-04-19,4806.11,22,2010-05-10,down,4492.48,4279.21,5286.72,4325.50
2010-04-20,4875.09,21,2010-05-10,down,4492.48,4279.21,5362.60,4387.58
2010-04-21,5029.03,10,2010-04-30,down,4666.54,4446.61,5531.93,4526.13
2010-04-22,5060.75,9,2010-04-30,down,4666.54,4446.61,5566.83,4554.68
2010-04-23,5007.60,8,2010-04-30,down,4666.54,4446.61,5508.36,4506.84
2010-04-26,4999.06,5,2010-04-30,down,4666.54,4446.61,5498.97,4499.15
2010-04-27,4869.61,14,2010-05-10,down,4492.48,4279.21,5356.57,4382.65
2010-04-28,4834.79,13,2010-05-10,down,4492.48,4279.21,5318.27,4351.31
2010-04-29,4686.94,14,2010-05-12,down,4251.88,4073.10,5155.63,4218.25
2010-04-30,4527.76,13,2010-05-12,down,4251.88,4073.10,4980.54,4074.98
2010-05-04,4520.36,10,2010-05-13,down,4236.40,4044.52,4972.40,4068.32
2010-05-05,4662.84,8,2010-05-12,down,4251.88,4073.10,5129.12,4196.56
2010-05-06,4533.90,7,2010-05-12,down,4251.88,4073.10,4987.29,4080.51
2010-05-07,4453.17,11,2010-05-17,down,4202.32,3981.20,4898.49,4007.85
2010-05-10,4367.27,9,2010-05-18,down,4022.24,3852.67,4804.00,3930.54
2010-05-11,4239.79,11,2010-05-21,down,3993.74,3779.69,4663.77,3815.81
2010-05-12,4134.52,50,2010-06-30,down,3771.69,3687.95,4547.97,3721.07
2010-05-13,4236.40,9,2010-05-21,down,3993.74,3779.69,4660.04,3812.76
2010-05-14,4257.81,8,2010-05-21,down,3993.74,3779.69,4683.59,3832.03
2010-05-17,3981.29,47,2010-07-02,down,3678.62,3492.26,4379.42,3583.16
2010-05-18,4007.42,46,2010-07-02,down,3678.62,3492.26,4408.16,3606.68
2010-05-19,4007.16,45,2010-07-02,down,3678.62,3492.26,4407.88,3606.44
2010-05-20,3918.58,22,2010-06-10,up,4328.45,4269.69,4310.44,3526.72
2010-05-21,3993.74,43,2010-07-02,down,3678.62,3492.26,4393.11,3594.37
2010-05-24,4179.35,38,2010-06-30,down,3771.69,3687.95,4597.29,3761.42
2010-05-25,4169.41,37,2010-06-30,down,3771.69,3687.95,4586.35,3752.47
2010-05-26,4182.71,36,2010-06-30,down,3771.69,3687.95,4600.98,3764.44
2010-05-27,4264.16,34,2010-06-29,down,4066.90,3814.47,4690.58,3837.74
2010-05-28,4281.09,33,2010-06-29,down,4066.90,3814.47,4709.20,3852.98
2010-05-31,4149.96,31,2010-06-30,down,3771.69,3687.95,4564.96,3734.96
2010-06-01,4061.45,32,2010-07-02,down,3678.62,3492.26,4467.60,3655.30
2010-06-02,4129.53,29,2010-06-30,down,3771.69,3687.95,4542.48,3716.58
2010-06-03,4098.90,28,2010-06-30,down,3771.69,3687.95,4508.79,3689.01
2010-06-04,4133.33,27,2010-06-30,down,3771.69,3687.95,4546.66,3720.00
2010-06-07,4119.62,24,2010-06-30,down,3771.69,3687.95,4531.58,3707.66
2010-06-08,4180.62,23,2010-06-30,down,3771.69,3687.95,4598.68,3762.56
2010-06-09,4288.90,21,2010-06-29,down,4066.90,3814.47,4717.79,3860.01
2010-06-10,4297.88,20,2010-06-29,down,4066.90,3814.47,4727.67,3868.09
2010-06-11,4277.14,19,2010-06-29,down,4066.90,3814.47,4704.85,3849.43
2010-06-17,4231.55,14,2010-06-30,down,3771.69,3687.95,4654.71,3808.40
2010-06-18,4067.74,15,2010-07-02,down,3678.62,3492.26,4474.51,3660.97
2010-06-21,4169.36,10,2010-06-30,down,3771.69,3687.95,4586.30,3752.42
2010-06-22,4207.43,9,2010-06-30,down,3771.69,3687.95,4628.17,3786.69
2010-06-23,4205.53,8,2010-06-30,down,3771.69,3687.95,4626.08,3784.98
2010-06-24,4207.91,7,2010-06-30,down,3771.69,3687.95,4628.70,3787.12
2010-06-25,4139.81,6,2010-06-30,down,3771.69,3687.95,4553.79,3725.83
2010-06-28,4053.19,5,2010-07-02,down,3678.62,3492.26,4458.51,3647.87
2010-06-29,3814.47,29,2010-07-27,up,4207.46,4161.90,4195.92,3433.02
2010-06-30,3732.65,23,2010-07-22,up,4125.25,4042.66,4105.92,3359.39
2010-07-01,3685.54,21,2010-07-21,up,4087.00,4040.86,4054.09,3316.99
2010-07-02,3659.95,19,2010-07-20,up,4053.19,3939.44,4025.95,3293.95
2010-07-05,3627.29,16,2010-07-20,up,4053.19,3939.44,3990.02,3264.56
2010-07-06,3738.74,17,2010-07-22,up,4125.25,4042.66,4112.61,3364.87
2010-07-07,3795.59,20,2010-07-26,up,4189.90,4125.02,4175.15,3416.03
2010-07-08,3773.37,19,2010-07-26,up,4189.90,4125.02,4150.71,3396.03
2010-07-09,3886.27,21,2010-07-29,up,4299.57,4243.46,4274.90,3497.64
2010-07-12,3934.18,22,2010-08-02,up,4389.72,4298.68,4327.60,3540.76
2010-07-13,3878.64,16,2010-07-28,up,4266.85,4163.14,4266.50,3490.78
2010-07-14,3916.17,17,2010-07-30,up,4311.37,4241.85,4307.79,3524.55
2010-07-15,3816.80,13,2010-07-27,up,4207.46,4161.90,4198.48,3435.12
2010-07-16,3841.83,13,2010-07-28,up,4266.85,4163.14,4226.01,3457.65
2010-07-19,3930.96,15,2010-08-02,up,4389.72,4298.68,4324.06,3537.86
2010-07-20,4053.19,18,2010-08-06,up,4480.65,4360.85,4458.51,3647.87
2010-07-21,4059.38,17,2010-08-06,up,4480.65,4360.85,4465.32,3653.44
2010-07-22,4125.25,19,2010-08-09,up,4549.79,4482.74,4537.78,3712.72
2010-07-23,4131.47,18,2010-08-09,up,4549.79,4482.74,4544.62,3718.32
2010-07-26,4188.47,23,2010-08-17,up,4629.67,4566.16,4607.32,3769.62
2010-07-27,4184.58,22,2010-08-17,up,4629.67,4566.16,4603.04,3766.12
2010-07-28,4266.85,34,2010-08-30,up,4705.88,4606.94,4693.54,3840.17
2010-07-29,4296.21,34,2010-08-31,up,4768.08,4678.78,4725.83,3866.59
2010-07-30,4299.05,33,2010-08-31,up,4768.08,4678.78,4728.96,3869.15
2010-08-02,4389.72,33,2010-09-03,up,4855.38,4777.50,4828.69,3950.75
2010-08-03,4320.95,29,2010-08-31,up,4768.08,4678.78,4753.05,3888.86
2010-08-04,4372.51,31,2010-09-03,up,4855.38,4777.50,4809.76,3935.26
2010-08-05,4396.12,30,2010-09-03,up,4855.38,4777.50,4835.73,3956.51
2010-08-06,4480.65,35,2010-09-09,up,4933.28,4825.52,4928.72,4032.58
2010-08-09,4549.79,78,2010-10-25,up,5107.28,5004.19,5004.77,4094.81
2010-08-10,4385.81,25,2010-09-03,up,4855.38,4777.50,4824.39,3947.23
2010-08-11,4439.11,29,2010-09-08,up,4908.77,4828.05,4883.02,3995.20
2010-08-12,4388.62,23,2010-09-03,up,4855.38,4777.50,4827.48,3949.76
2010-08-13,4471.54,28,2010-09-09,up,4933.28,4825.52,4918.69,4024.39
2010-08-16,4573.42,71,2010-10-25,up,5107.28,5004.19,5030.76,4116.08
2010-08-17,4618.33,70,2010-10-25,up,5107.28,5004.19,5080.16,4156.50
2010-08-18,4611.65,69,2010-10-25,up,5107.28,5004.19,5072.81,4150.48
2010-08-19,4621.57,68,2010-10-25,up,5107.28,5004.19,5083.73,4159.41
2010-08-20,4522.61,26,2010-09-14,up,5001.63,4949.95,4974.87,4070.35
2010-08-23,4565.87,64,2010-10-25,up,5107.28,5004.19,5022.46,4109.28
2010-08-24,4626.35,63,2010-10-25,up,5107.28,5004.19,5088.99,4163.72
2010-08-25,4534.71,21,2010-09-14,up,5001.63,4949.95,4988.18,4081.24
2010-08-26,4562.35,61,2010-10-25,up,5107.28,5004.19,5018.59,4106.12
2010-08-27,4585.51,60,2010-10-25,up,5107.28,5004.19,5044.06,4126.96
2010-08-30,4705.88,59,2010-10-27,up,5192.08,5106.74,5176.47,4235.29
2010-08-31,4755.85,63,2010-11-01,up,5362.95,5232.57,5231.44,4280.27
2010-09-01,4698.73,57,2010-10-27,up,5192.08,5106.74,5168.60,4228.86
2010-09-02,4802.27,61,2010-11-01,up,5362.95,5232.57,5282.50,4322.04
2010-09-03,4845.91,60,2010-11-01,up,5362.95,5232.57,5330.50,4361.32
2010-09-06,4824.31,57,2010-11-01,up,5362.95,5232.57,5306.74,4341.88
2010-09-07,4865.78,56,2010-11-01,up,5362.95,5232.57,5352.36,4379.20
2010-09-08,4905.63,56,2010-11-02,up,5440.50,5342.23,5396.19,4415.07
2010-09-09,4837.02,54,2010-11-01,up,5362.95,5232.57,5320.72,4353.32
2010-09-10,4886.05,54,2010-11-02,up,5440.50,5342.23,5374.66,4397.45
2010-09-13,4967.47,54,2010-11-05,up,5473.11,5414.91,5464.22,4470.72
2010-09-14,4982.86,35,2010-10-18,down,4784.22,4471.40,5481.15,4484.57
2010-09-15,4888.01,49,2010-11-02,up,5440.50,5342.23,5376.81,4399.21
2010-09-16,4766.85,47,2010-11-01,up,5362.95,5232.57,5243.54,4290.17
2010-09-17,4767.48,46,2010-11-01,up,5362.95,5232.57,5244.23,4290.73
2010-09-20,4695.95,38,2010-10-27,up,5192.08,5106.74,5165.55,4226.35
2010-09-21,4677.68,36,2010-10-26,up,5158.05,5087.05,5145.45,4209.91
2010-09-27,4801.46,36,2010-11-01,up,5362.95,5232.57,5281.61,4321.31
2010-09-28,4785.70,35,2010-11-01,up,5362.95,5232.57,5264.27,4307.13
2010-09-29,4720.63,31,2010-10-29,up,5226.64,5142.68,5192.69,4248.57
2010-09-30,4785.49,33,2010-11-01,up,5362.95,5232.57,5264.04,4306.94
2010-10-08,4899.57,26,2010-11-02,up,5440.50,5342.23,5389.53,4409.61
2010-10-11,4922.59,23,2010-11-02,up,5440.50,5342.23,5414.85,4430.33
2010-10-12,4950.26,25,2010-11-05,up,5473.11,5414.91,5445.29,4455.23
2010-10-13,4968.83,6,2010-10-18,down,4784.22,4471.40,5465.71,4471.95
2010-10-14,4809.47,19,2010-11-01,up,5362.95,5232.57,5290.42,4328.52
2010-10-15,4789.48,18,2010-11-01,up,5362.95,5232.57,5268.43,4310.53
2010-10-18,4708.41,10,2010-10-27,up,5192.08,5106.74,5179.25,4237.57
2010-10-19,4865.70,14,2010-11-01,up,5362.95,5232.57,5352.27,4379.13
2010-10-20,4892.28,14,2010-11-02,up,5440.50,5342.23,5381.51,4403.05
2010-10-21,4930.62,13,2010-11-02,up,5440.50,5342.23,5423.68,4437.56
2010-10-22,4985.85,18,2010-11-08,up,5598.49,5490.64,5484.44,4487.27
2010-10-25,5107.28,16,2010-11-09,up,5635.87,5568.22,5618.01,4596.55
2010-10-26,5158.05,17,2010-11-11,up,5738.79,5596.31,5673.86,4642.24
2010-10-27,5124.13,15,2010-11-10,up,5669.45,5596.35,5636.54,4611.72
2010-10-28,5145.56,14,2010-11-10,up,5669.45,5596.35,5660.12,4631.00
2010-10-29,5211.52,14,2010-11-11,up,5738.79,5596.31,5732.67,4690.37
2010-11-01,5362.95,73,2011-01-12,down,5044.80,4342.89,5899.24,4826.65
2010-11-02,5343.49,72,2011-01-12,down,5044.80,4342.89,5877.84,4809.14
2010-11-03,5271.82,71,2011-01-12,down,5044.80,4342.89,5799.00,4744.64
2010-11-04,5392.56,70,2011-01-12,down,5044.80,4342.89,5931.82,4853.30
2010-11-05,5473.11,54,2010-12-28,down,5017.19,4895.81,6020.42,4925.80
2010-11-08,5598.49,10,2010-11-17,down,5188.44,4976.71,6158.34,5038.64
2010-11-09,5635.75,9,2010-11-17,down,5188.44,4976.71,6199.33,5072.18
2010-11-10,5651.39,8,2010-11-17,down,5188.44,4976.71,6216.53,5086.25
2010-11-11,5596.38,7,2010-11-17,down,5188.44,4976.71,6156.02,5036.74
2010-11-12,5227.25,62,2011-01-12,down,5044.80,4342.89,5749.98,4704.53
2010-11-15,5367.21,59,2011-01-12,down,5044.80,4342.89,5903.93,4830.49
2010-11-16,5197.37,58,2011-01-12,down,5044.80,4342.89,5717.11,4677.63
2010-11-17,5001.94,29,2010-12-15,up,5514.59,5460.59,5502.13,4501.75
2010-11-18,5080.88,56,2011-01-12,down,5044.80,4342.89,5588.97,4572.79
2010-11-19,5236.57,55,2011-01-12,down,5044.80,4342.89,5760.23,4712.91
2010-11-22,5332.61,52,2011-01-12,down,5044.80,4342.89,5865.87,4799.35
2010-11-23,5261.92,51,2011-01-12,down,5044.80,4342.89,5788.11,4735.73
2010-11-24,5414.17,50,2011-01-12,down,5044.80,4342.89,5955.59,4872.75
2010-11-25,5452.84,34,2010-12-28,down,5017.19,4895.81,5998.12,4907.56
2010-11-26,5444.86,33,2010-12-28,down,5017.19,4895.81,5989.35,4900.37
2010-11-29,5458.10,30,2010-12-28,down,5017.19,4895.81,6003.91,4912.29
2010-11-30,5294.70,44,2011-01-12,down,5044.80,4342.89,5824.17,4765.23
2010-12-01,5306.36,43,2011-01-12,down,5044.80,4342.89,5837.00,4775.72
2010-12-02,5333.58,42,2011-01-12,down,5044.80,4342.89,5866.94,4800.22
2010-12-03,5299.78,41,2011-01-12,down,5044.80,4342.89,5829.76,4769.80
2010-12-06,5224.88,38,2011-01-12,down,5044.80,4342.89,5747.37,4702.39
2010-12-07,5295.33,37,2011-01-12,down,5044.80,4342.89,5824.86,4765.80
2010-12-08,5294.81,36,2011-01-12,down,5044.80,4342.89,5824.29,4765.33
2010-12-09,5186.43,35,2011-01-12,down,5044.80,4342.89,5705.07,4667.79
2010-12-10,5253.71,34,2011-01-12,down,5044.80,4342.89,5779.08,4728.34
2010-12-13,5403.93,31,2011-01-12,down,5044.80,4342.89,5944.32,4863.54
2010-12-14,5482.79,15,2010-12-28,down,5017.19,4895.81,6031.07,4934.51
2010-12-15,5464.14,14,2010-12-28,down,5017.19,4895.81,6010.55,4917.73
2010-12-16,5470.23,13,2010-12-28,down,5017.19,4895.81,6017.25,4923.21
2010-12-17,5473.97,12,2010-12-28,down,5017.19,4895.81,6021.37,4926.57
2010-12-20,5409.48,24,2011-01-12,down,5044.80,4342.89,5950.43,4868.53
2010-12-21,5461.56,8,2010-12-28,down,5017.19,4895.81,6007.72,4915.40
2010-12-22,5420.19,22,2011-01-12,down,5044.80,4342.89,5962.21,4878.17
2010-12-23,5307.19,21,2011-01-12,down,5044.80,4342.89,5837.91,4776.47
2010-12-24,5205.72,20,2011-01-12,down,5044.80,4342.89,5726.29,4685.15
2010-12-27,5046.64,17,2011-01-12,down,5044.80,4342.89,5551.30,4541.98
2010-12-28,4934.75,16,2011-01-12,down,5044.80,4342.89,5428.23,4441.28
2010-12-29,5022.07,15,2011-01-12,down,5044.80,4342.89,5524.28,4519.86
2010-12-30,5044.62,14,2011-01-12,down,5044.80,4342.89,5549.08,4540.16
2010-12-31,5155.56,13,2011-01-12,down,5044.80,4342.89,5671.12,4640.00
2011-01-04,5230.74,9,2011-01-12,down,5044.80,4342.89,5753.81,4707.67
2011-01-05,5243.37,8,2011-01-12,down,5044.80,4342.89,5767.71,4719.03
2011-01-06,5224.82,7,2011-01-12,down,5044.80,4342.89,5747.30,4702.34
2011-01-07,5191.95,6,2011-01-12,down,5044.80,4342.89,5711.15,4672.76
2011-01-10,5051.95,3,2011-01-12,down,5044.80,4342.89,5557.15,4546.76
2011-01-11,5006.63,2,2011-01-12,down,5044.80,4342.89,5507.29,4505.97
2011-01-12,5042.24,14,2011-01-25,down,4622.43,4500.92,5546.46,4538.02
2011-01-13,5043.78,13,2011-01-25,down,4622.43,4500.92,5548.16,4539.40
2011-01-14,4942.07,55,2011-03-09,up,5450.22,5406.18,5436.28,4447.86
2011-01-17,4728.31,32,2011-02-17,up,5237.00,5161.81,5201.14,4255.48
2011-01-18,4750.15,31,2011-02-17,up,5237.00,5161.81,5225.16,4275.14
2011-01-19,4873.80,42,2011-03-01,up,5391.79,5332.60,5361.18,4386.42
2011-01-20,4699.95,28,2011-02-16,up,5196.15,5087.31,5169.95,4229.95
2011-01-21,4739.90,28,2011-02-17,up,5237.00,5161.81,5213.89,4265.91
2011-01-24,4636.91,23,2011-02-15,up,5151.72,5070.64,5100.60,4173.22
2011-01-25,4540.68,18,2011-02-11,up,5026.63,4949.47,4994.75,4086.61
2011-01-26,4619.12,20,2011-02-14,up,5095.67,5017.08,5081.03,4157.21
2011-01-27,4695.33,21,2011-02-16,up,5196.15,5087.31,5164.86,4225.80
2011-01-28,4749.43,21,2011-02-17,up,5237.00,5161.81,5224.37,4274.49
2011-01-31,4816.66,22,2011-02-21,up,5304.08,5157.75,5298.33,4334.99
2011-02-01,4830.41,22,2011-02-22,up,5314.46,5164.44,5313.45,4347.37
2011-02-09,4820.36,13,2011-02-21,up,5304.08,5157.75,5302.40,4338.32
2011-02-10,4962.52,30,2011-03-11,up,5472.90,5382.47,5458.77,4466.27
2011-02-11,5012.78,46,2011-03-28,up,5523.90,5482.61,5514.06,4511.50
2011-02-14,5087.25,106,2011-05-30,down,4641.61,4556.99,5595.98,4578.53
2011-02-15,5100.43,105,2011-05-30,down,4641.61,4556.99,5610.47,4590.39
2011-02-16,5196.15,101,2011-05-27,down,4807.32,4641.23,5715.77,4676.53
2011-02-17,5231.71,100,2011-05-27,down,4807.32,4641.23,5754.88,4708.54
2011-02-18,5197.12,99,2011-05-27,down,4807.32,4641.23,5716.83,4677.41
2011-02-21,5304.08,96,2011-05-27,down,4807.32,4641.23,5834.49,4773.67
2011-02-22,5166.97,95,2011-05-27,down,4807.32,4641.23,5683.67,4650.27
2011-02-23,5235.27,94,2011-05-27,down,4807.32,4641.23,5758.80,4711.74
2011-02-24,5269.96,93,2011-05-27,down,4807.32,4641.23,5796.96,4742.96
2011-02-25,5279.13,92,2011-05-27,down,4807.32,4641.23,5807.04,4751.22
2011-02-28,5347.30,86,2011-05-24,down,4913.87,4805.25,5882.03,4812.57
2011-03-01,5373.20,85,2011-05-24,down,4913.87,4805.25,5910.52,4835.88
2011-03-02,5362.24,84,2011-05-24,down,4913.87,4805.25,5898.46,4826.02
2011-03-03,5266.44,86,2011-05-27,down,4807.32,4641.23,5793.08,4739.80
2011-03-04,5330.17,85,2011-05-27,down,4807.32,4641.23,5863.19,4797.15
2011-03-07,5389.84,79,2011-05-24,down,4913.87,4805.25,5928.82,4850.86
2011-03-08,5425.68,78,2011-05-24,down,4913.87,4805.25,5968.25,4883.11
2011-03-09,5446.14,77,2011-05-24,down,4913.87,4805.25,5990.75,4901.53
2011-03-10,5413.57,76,2011-05-24,down,4913.87,4805.25,5954.93,4872.21
2011-03-11,5406.95,75,2011-05-24,down,4913.87,4805.25,5947.65,4866.26
2011-03-14,5462.40,71,2011-05-23,down,5092.35,4905.23,6008.64,4916.16
2011-03-15,5411.27,71,2011-05-24,down,4913.87,4805.25,5952.40,4870.14
2011-03-16,5481.89,45,2011-04-29,down,5027.55,4922.74,6030.08,4933.70
2011-03-17,5377.46,69,2011-05-24,down,4913.87,4805.25,5915.21,4839.71
2011-03-18,5417.94,68,2011-05-24,down,4913.87,4805.25,5959.73,4876.15
2011-03-21,5389.57,65,2011-05-24,down,4913.87,4805.25,5928.53,4850.61
2011-03-22,5389.59,64,2011-05-24,down,4913.87,4805.25,5928.55,4850.63
2011-03-23,5448.02,63,2011-05-24,down,4913.87,4805.25,5992.82,4903.22
2011-03-24,5473.54,37,2011-04-29,down,5027.55,4922.74,6020.89,4926.19
2011-03-25,5502.75,35,2011-04-28,down,5148.00,4946.70,6053.03,4952.48
2011-03-28,5493.79,33,2011-04-29,down,5027.55,4922.74,6043.17,4944.41
2011-03-29,5404.85,57,2011-05-24,down,4913.87,4805.25,5945.34,4864.37
2011-03-30,5357.80,56,2011-05-24,down,4913.87,4805.25,5893.58,4822.02
2011-03-31,5285.19,58,2011-05-27,down,4807.32,4641.23,5813.71,4756.67
2011-04-01,5346.70,54,2011-05-24,down,4913.87,4805.25,5881.37,4812.03
2011-04-06,5345.40,49,2011-05-24,down,4913.87,4805.25,5879.94,4810.86
2011-04-07,5373.33,48,2011-05-24,down,4913.87,4805.25,5910.66,4836.00
2011-04-08,5430.06,47,2011-05-24,down,4913.87,4805.25,5973.07,4887.05
2011-04-11,5396.87,44,2011-05-24,down,4913.87,4805.25,5936.56,4857.18
2011-04-12,5377.31,43,2011-05-24,down,4913.87,4805.25,5915.04,4839.58
2011-04-13,5424.46,42,2011-05-24,down,4913.87,4805.25,5966.91,4882.01
2011-04-14,5419.14,41,2011-05-24,down,4913.87,4805.25,5961.05,4877.23
2011-04-15,5418.88,40,2011-05-24,down,4913.87,4805.25,5960.77,4876.99
2011-04-18,5453.71,36,2011-05-23,down,5092.35,4905.23,5999.08,4908.34
2011-04-19,5408.91,36,2011-05-24,down,4913.87,4805.25,5949.80,4868.02
2011-04-20,5446.99,35,2011-05-24,down,4913.87,4805.25,5991.69,4902.29
2011-04-21,5472.29,9,2011-04-29,down,5027.55,4922.74,6019.52,4925.06
2011-04-22,5430.41,33,2011-05-24,down,4913.87,4805.25,5973.45,4887.37
2011-04-25,5298.65,33,2011-05-27,down,4807.32,4641.23,5828.52,4768.78
2011-04-26,5196.52,32,2011-05-27,down,4807.32,4641.23,5716.17,4676.87
2011-04-27,5128.22,34,2011-05-30,down,4641.61,4556.99,5641.04,4615.40
2011-04-28,4948.71,104,2011-08-09,down,4647.66,4385.51,5443.58,4453.84
2011-04-29,5027.55,53,2011-06-20,down,4556.41,4474.58,5530.31,4524.80
2011-05-03,5119.16,28,2011-05-30,down,4641.61,4556.99,5631.08,4607.24
2011-05-04,5016.81,48,2011-06-20,down,4556.41,4474.58,5518.49,4515.13
2011-05-05,5040.33,47,2011-06-20,down,4556.41,4474.58,5544.36,4536.30
2011-05-06,5080.04,25,2011-05-30,down,4641.61,4556.99,5588.04,4572.04
2011-05-09,5126.68,22,2011-05-30,down,4641.61,4556.99,5639.35,4614.01
2011-05-10,5169.23,18,2011-05-27,down,4807.32,4641.23,5686.15,4652.31
2011-05-11,5179.61,17,2011-05-27,down,4807.32,4641.23,5697.57,4661.65
2011-05-12,5100.27,19,2011-05-30,down,4641.61,4556.99,5610.30,4590.24
2011-05-13,5143.46,18,2011-05-30,down,4641.61,4556.99,5657.81,4629.11
2011-05-16,5141.23,15,2011-05-30,down,4641.61,4556.99,5655.35,4627.11
2011-05-17,5100.07,14,2011-05-30,down,4641.61,4556.99,5610.08,4590.06
2011-05-18,5137.72,13,2011-05-30,down,4641.61,4556.99,5651.49,4623.95
2011-05-19,5115.63,12,2011-05-30,down,4641.61,4556.99,5627.19,4604.07
2011-05-20,5102.13,11,2011-05-30,down,4641.61,4556.99,5612.34,4591.92
2011-05-23,4907.39,79,2011-08-09,down,4647.66,4385.51,5398.13,4416.65
2011-05-24,4908.91,78,2011-08-09,down,4647.66,4385.51,5399.80,4418.02
2011-05-25,4855.59,127,2011-09-28,down,4472.20,4344.65,5341.15,4370.03
2011-05-26,4815.85,127,2011-09-29,down,4331.22,4185.80,5297.44,4334.27
2011-05-27,4644.29,42,2011-07-07,up,5134.24,5053.34,5108.72,4179.86
2011-05-30,4565.12,37,2011-07-05,up,5060.43,5007.30,5021.63,4108.61
2011-05-31,4661.69,38,2011-07-07,up,5134.24,5053.34,5127.86,4195.52
2011-06-01,4723.71,45,2011-07-15,up,5229.10,5165.66,5196.08,4251.34
2011-06-02,4658.37,36,2011-07-07,up,5134.24,5053.34,5124.21,4192.53
2011-06-03,4739.36,43,2011-07-15,up,5229.10,5165.66,5213.30,4265.42
2011-06-07,4792.02,115,2011-09-29,down,4331.22,4185.80,5271.22,4312.82
2011-06-08,4826.86,114,2011-09-29,down,4331.22,4185.80,5309.55,4344.17
2011-06-09,4716.72,37,2011-07-15,up,5229.10,5165.66,5188.39,4245.05
2011-06-10,4724.62,36,2011-07-15,up,5229.10,5165.66,5197.08,4252.16
2011-06-13,4724.57,33,2011-07-15,up,5229.10,5165.66,5197.03,4252.11
2011-06-14,4796.47,108,2011-09-29,down,4331.22,4185.80,5276.12,4316.82
2011-06-15,4755.43,34,2011-07-18,up,5257.07,5214.34,5230.97,4279.89
2011-06-16,4645.56,22,2011-07-07,up,5134.24,5053.34,5110.12,4181.00
2011-06-17,4571.23,19,2011-07-05,up,5060.43,5007.30,5028.35,4114.11
2011-06-20,4505.85,15,2011-07-04,up,5011.68,4912.41,4956.44,4055.27
2011-06-21,4562.74,15,2011-07-05,up,5060.43,5007.30,5019.01,4106.47
2011-06-22,4565.62,14,2011-07-05,up,5060.43,5007.30,5022.18,4109.06
2011-06-23,4647.99,15,2011-07-07,up,5134.24,5053.34,5112.79,4183.19
2011-06-24,4757.73,25,2011-07-18,up,5257.07,5214.34,5233.50,4281.96
