trade_date,natural_days_to_10pct_close_move,breach_date,breach_close
2006-12-11,29,2007-01-08,1571.82
2006-12-12,28,2007-01-08,1571.82
2006-12-13,27,2007-01-08,1571.82
2006-12-14,27,2007-01-09,1610.20
2006-12-15,26,2007-01-09,1610.20
2006-12-18,24,2007-01-10,1653.72
2006-12-19,23,2007-01-10,1653.72
2006-12-20,27,2007-01-15,1683.90
2006-12-21,22,2007-01-11,1669.98
2006-12-22,21,2007-01-11,1669.98
2006-12-25,22,2007-01-15,1683.90
2006-12-26,17,2007-01-11,1669.98
2006-12-27,16,2007-01-11,1669.98
2006-12-28,14,2007-01-10,1653.72
2006-12-29,13,2007-01-10,1653.72
2007-01-04,7,2007-01-10,1653.72
2007-01-05,7,2007-01-11,1669.98
2007-01-08,10,2007-01-17,1730.60
2007-01-09,10,2007-01-18,1776.39
2007-01-10,10,2007-01-19,1836.65
2007-01-11,12,2007-01-22,1906.27
2007-01-12,8,2007-01-19,1836.65
2007-01-15,8,2007-01-22,1906.27
2007-01-16,7,2007-01-22,1906.27
2007-01-17,6,2007-01-22,1906.27
2007-01-18,26,2007-02-12,1979.74
2007-01-19,27,2007-02-14,2052.67
2007-01-22,25,2007-02-15,2112.07
2007-01-23,25,2007-02-16,2165.07
2007-01-24,24,2007-02-16,2165.07
2007-01-25,21,2007-02-14,2052.67
2007-01-26,20,2007-02-14,2052.67
2007-01-29,19,2007-02-16,2165.07
2007-01-30,17,2007-02-15,2112.07
2007-01-31,15,2007-02-14,2052.67
2007-02-01,14,2007-02-14,2052.67
2007-02-02,12,2007-02-13,2011.05
2007-02-05,9,2007-02-13,2011.05
2007-02-06,10,2007-02-15,2112.07
2007-02-07,9,2007-02-15,2112.07
2007-02-08,9,2007-02-16,2165.07
2007-02-09,8,2007-02-16,2165.07
2007-02-12,15,2007-02-26,2271.81
2007-02-13,14,2007-02-26,2271.81
2007-02-14,13,2007-02-26,2271.81
2007-02-15,22,2007-03-08,2344.16
2007-02-16,25,2007-03-12,2449.10
2007-02-26,18,2007-03-15,2531.94
2007-02-27,10,2007-03-08,2344.16
2007-02-28,13,2007-03-12,2449.10
2007-03-01,12,2007-03-12,2449.10
2007-03-02,11,2007-03-12,2449.10
2007-03-05,8,2007-03-12,2449.10
2007-03-06,8,2007-03-13,2481.59
2007-03-07,9,2007-03-15,2531.94
2007-03-08,13,2007-03-20,2610.54
2007-03-09,12,2007-03-20,2610.54
2007-03-12,12,2007-03-23,2708.89
2007-03-13,14,2007-03-26,2784.11
2007-03-14,13,2007-03-26,2784.11
2007-03-15,13,2007-03-27,2835.29
2007-03-16,11,2007-03-26,2784.11
2007-03-19,9,2007-03-27,2835.29
2007-03-20,17,2007-04-05,2920.68
2007-03-21,17,2007-04-06,2954.23
2007-03-22,16,2007-04-06,2954.23
2007-03-23,18,2007-04-09,2999.09
2007-03-26,18,2007-04-12,3125.47
2007-03-27,17,2007-04-12,3125.47
2007-03-28,16,2007-04-12,3125.47
2007-03-29,12,2007-04-09,2999.09
2007-03-30,12,2007-04-10,3033.29
2007-04-02,11,2007-04-12,3125.47
2007-04-03,10,2007-04-12,3125.47
2007-04-04,10,2007-04-13,3147.18
2007-04-05,12,2007-04-16,3238.20
2007-04-06,12,2007-04-17,3320.88
2007-04-09,9,2007-04-17,3320.88
2007-04-10,9,2007-04-18,3410.57
2007-04-11,8,2007-04-18,3410.57
2007-04-12,12,2007-04-23,3562.61
2007-04-13,11,2007-04-23,3562.61
2007-04-16,8,2007-04-23,3562.61
2007-04-17,14,2007-04-30,3654.97
2007-04-18,21,2007-05-08,3814.82
2007-04-19,8,2007-04-26,3621.14
2007-04-20,19,2007-05-08,3814.82
2007-04-23,22,2007-05-14,3923.15
2007-04-24,24,2007-05-17,3982.92
2007-04-25,23,2007-05-17,3982.92
2007-04-26,23,2007-05-18,4032.92
2007-04-27,21,2007-05-17,3982.92
2007-04-30,19,2007-05-18,4032.92
2007-05-08,15,2007-05-22,4227.78
2007-05-09,15,2007-05-23,4347.98
2007-05-10,14,2007-05-23,4347.98
2007-05-11,13,2007-05-23,4347.98
2007-05-14,10,2007-05-23,4347.98
2007-05-15,8,2007-05-22,4227.78
2007-05-16,8,2007-05-23,4347.98
2007-05-17,9,2007-05-25,4384.99
2007-05-18,11,2007-05-28,4448.76
2007-05-21,12,2007-06-01,3632.90
2007-05-22,11,2007-06-01,3632.90
2007-05-23,9,2007-05-31,3894.68
2007-05-24,8,2007-05-31,3894.68
2007-05-25,7,2007-05-31,3894.68
2007-05-28,4,2007-05-31,3894.68
2007-05-29,3,2007-05-31,3894.68
2007-05-30,3,2007-06-01,3632.90
2007-05-31,5,2007-06-04,3359.93
2007-06-01,29,2007-06-29,3152.37
2007-06-04,10,2007-06-13,3838.02
2007-06-05,8,2007-06-12,3682.44
2007-06-06,8,2007-06-13,3838.02
2007-06-07,12,2007-06-18,3878.97
2007-06-08,12,2007-06-19,3958.33
2007-06-11,19,2007-06-29,3152.37
2007-06-12,17,2007-06-28,3299.12
2007-06-13,13,2007-06-25,3338.37
2007-06-14,12,2007-06-25,3338.37
2007-06-15,11,2007-06-25,3338.37
2007-06-18,8,2007-06-25,3338.37
2007-06-19,7,2007-06-25,3338.37
2007-06-20,6,2007-06-25,3338.37
2007-06-21,5,2007-06-25,3338.37
2007-06-22,8,2007-06-29,3152.37
2007-06-25,11,2007-07-05,2962.84
2007-06-26,10,2007-07-05,2962.84
2007-06-27,9,2007-07-05,2962.84
2007-06-28,8,2007-07-05,2962.84
2007-06-29,25,2007-07-23,3467.96
2007-07-02,24,2007-07-25,3642.35
2007-07-03,23,2007-07-25,3642.35
2007-07-04,21,2007-07-24,3512.93
2007-07-05,16,2007-07-20,3281.92
2007-07-06,18,2007-07-23,3467.96
2007-07-09,17,2007-07-25,3642.35
2007-07-10,15,2007-07-24,3512.93
2007-07-11,15,2007-07-25,3642.35
2007-07-12,14,2007-07-25,3642.35
2007-07-13,13,2007-07-25,3642.35
2007-07-16,8,2007-07-23,3467.96
2007-07-17,8,2007-07-24,3512.93
2007-07-18,6,2007-07-23,3467.96
2007-07-19,6,2007-07-24,3512.93
2007-07-20,6,2007-07-25,3642.35
2007-07-23,5,2007-07-27,3840.43
2007-07-24,7,2007-07-30,3936.79
2007-07-25,13,2007-08-06,4037.02
2007-07-26,26,2007-08-20,4140.42
2007-07-27,27,2007-08-22,4237.94
2007-07-30,30,2007-08-28,4344.09
2007-07-31,31,2007-08-30,4468.39
2007-08-01,21,2007-08-21,4178.02
2007-08-02,27,2007-08-28,4344.09
2007-08-03,28,2007-08-30,4468.39
2007-08-06,25,2007-08-30,4468.39
2007-08-07,24,2007-08-30,4468.39
2007-08-08,23,2007-08-30,4468.39
2007-08-09,22,2007-08-30,4468.39
2007-08-10,14,2007-08-23,4286.92
2007-08-13,11,2007-08-23,4286.92
2007-08-14,17,2007-08-30,4468.39
2007-08-15,16,2007-08-30,4468.39
2007-08-16,15,2007-08-30,4468.39
2007-08-17,14,2007-08-30,4468.39
2007-08-20,15,2007-09-03,4621.48
2007-08-21,14,2007-09-03,4621.48
2007-08-22,65,2007-10-25,3747.13
2007-08-23,64,2007-10-25,3747.13
2007-08-24,63,2007-10-25,3747.13
2007-08-27,60,2007-10-25,3747.13
2007-08-28,59,2007-10-25,3747.13
2007-08-29,58,2007-10-25,3747.13
2007-08-30,57,2007-10-25,3747.13
2007-08-31,55,2007-10-24,4049.97
2007-09-03,50,2007-10-22,4158.93
2007-09-04,51,2007-10-24,4049.97
2007-09-05,50,2007-10-24,4049.97
2007-09-06,47,2007-10-22,4158.93
2007-09-07,48,2007-10-24,4049.97
2007-09-10,43,2007-10-22,4158.93
2007-09-11,45,2007-10-25,3747.13
2007-09-12,44,2007-10-25,3747.13
2007-09-13,43,2007-10-25,3747.13
2007-09-14,41,2007-10-24,4049.97
2007-09-17,38,2007-10-24,4049.97
2007-09-18,35,2007-10-22,4158.93
2007-09-19,36,2007-10-24,4049.97
2007-09-20,34,2007-10-23,4147.84
2007-09-21,34,2007-10-24,4049.97
2007-09-24,31,2007-10-24,4049.97
2007-09-25,30,2007-10-24,4049.97
2007-09-26,30,2007-10-25,3747.13
2007-09-27,29,2007-10-25,3747.13
2007-09-28,27,2007-10-24,4049.97
2007-10-08,17,2007-10-24,4049.97
2007-10-09,16,2007-10-24,4049.97
2007-10-10,15,2007-10-24,4049.97
2007-10-11,14,2007-10-24,4049.97
2007-10-12,14,2007-10-25,3747.13
2007-10-15,11,2007-10-25,3747.13
2007-10-16,10,2007-10-25,3747.13
2007-10-17,9,2007-10-25,3747.13
2007-10-18,8,2007-10-25,3747.13
2007-10-19,7,2007-10-25,3747.13
2007-10-22,5,2007-10-26,3699.73
2007-10-23,4,2007-10-26,3699.73
2007-10-24,64,2007-12-26,4473.13
2007-10-25,49,2007-12-12,4154.34
2007-10-26,47,2007-12-11,4112.21
2007-10-29,45,2007-12-12,4154.34
2007-10-30,53,2007-12-21,4281.39
2007-10-31,57,2007-12-26,4473.13
2007-11-01,54,2007-12-24,4344.31
2007-11-02,50,2007-12-21,4281.39
2007-11-05,50,2007-12-24,4344.31
2007-11-06,49,2007-12-24,4344.31
2007-11-07,48,2007-12-24,4344.31
2007-11-08,42,2007-12-19,4167.27
2007-11-09,34,2007-12-12,4154.34
2007-11-12,30,2007-12-11,4112.21
2007-11-13,29,2007-12-11,4112.21
2007-11-14,38,2007-12-21,4281.39
2007-11-15,37,2007-12-21,4281.39
2007-11-16,36,2007-12-21,4281.39
2007-11-19,36,2007-12-24,4344.31
2007-11-20,36,2007-12-25,4388.73
2007-11-21,34,2007-12-24,4344.31
2007-11-22,20,2007-12-11,4112.21
2007-11-23,28,2007-12-20,4210.52
2007-11-26,24,2007-12-19,4167.27
2007-11-27,15,2007-12-11,4112.21
2007-11-28,14,2007-12-11,4112.21
2007-11-29,22,2007-12-20,4210.52
2007-11-30,12,2007-12-11,4112.21
2007-12-03,10,2007-12-12,4154.34
2007-12-04,17,2007-12-20,4210.52
2007-12-05,17,2007-12-21,4281.39
2007-12-06,19,2007-12-24,4344.31
2007-12-07,19,2007-12-25,4388.73
2007-12-10,17,2007-12-26,4473.13
2007-12-11,23,2008-01-02,4636.78
2007-12-12,22,2008-01-02,4636.78
2007-12-13,14,2007-12-26,4473.13
2007-12-14,20,2008-01-02,4636.78
2007-12-17,17,2008-01-02,4636.78
2007-12-18,16,2008-01-02,4636.78
2007-12-19,15,2008-01-02,4636.78
2007-12-20,14,2008-01-02,4636.78
2007-12-21,14,2008-01-03,4741.03
2007-12-24,15,2008-01-07,4867.13
2007-12-25,14,2008-01-07,4867.13
2007-12-26,20,2008-01-14,4946.35
2007-12-27,20,2008-01-15,4999.92
2007-12-28,18,2008-01-14,4946.35
2008-01-02,31,2008-02-01,4027.37
2008-01-03,29,2008-01-31,4215.11
2008-01-04,19,2008-01-22,4292.69
2008-01-07,16,2008-01-22,4292.69
2008-01-08,24,2008-01-31,4215.11
2008-01-09,14,2008-01-22,4292.69
2008-01-10,13,2008-01-22,4292.69
2008-01-11,12,2008-01-22,4292.69
2008-01-14,9,2008-01-22,4292.69
2008-01-15,8,2008-01-22,4292.69
2008-01-16,7,2008-01-22,4292.69
2008-01-17,6,2008-01-22,4292.69
2008-01-18,5,2008-01-22,4292.69
2008-01-21,12,2008-02-01,4027.37
2008-01-22,42,2008-03-03,4814.76
2008-01-23,56,2008-03-18,3814.21
2008-01-24,9,2008-02-01,4027.37
2008-01-25,8,2008-02-01,4027.37
2008-01-28,36,2008-03-03,4814.76
2008-01-29,35,2008-03-03,4814.76
2008-01-30,36,2008-03-05,4877.33
2008-01-31,20,2008-02-19,4639.88
2008-02-01,14,2008-02-14,4455.05
2008-02-04,29,2008-03-03,4814.76
2008-02-05,28,2008-03-03,4814.76
2008-02-13,20,2008-03-03,4814.76
2008-02-14,34,2008-03-18,3814.21
2008-02-15,21,2008-03-06,4882.96
2008-02-18,29,2008-03-17,4096.93
2008-02-19,28,2008-03-17,4096.93
2008-02-20,27,2008-03-17,4096.93
2008-02-21,26,2008-03-17,4096.93
2008-02-22,25,2008-03-17,4096.93
2008-02-25,23,2008-03-18,3814.21
2008-02-26,22,2008-03-18,3814.21
2008-02-27,20,2008-03-17,4096.93
2008-02-28,19,2008-03-17,4096.93
2008-02-29,18,2008-03-17,4096.93
2008-03-03,15,2008-03-17,4096.93
2008-03-04,14,2008-03-17,4096.93
2008-03-05,13,2008-03-17,4096.93
2008-03-06,12,2008-03-17,4096.93
